Plot,Repeat,NPQ_ind_amp,NPQ_ind_rate,NPQ_rel_amp,NPQ_rel_rate,NPQ_rel_res,phiPSII_ind_amp,phiPSII_ind_rate,phiPSII_ind_res,NPQ_ind_linear,maxNPQ,endNPQ,endFvFm
2009,1,3.664288632,0.005594245,3.280933638,0.026565306,0.38079164,0.280103914,0.018856062,0.482473745,0.035833333,3.68,0.28,0.77
2009,2,3.678688238,0.006373233,3.353566641,0.021631146,0.371461932,0.292376925,0.015031524,0.45949276,0.0385,3.74,0.28,0.76
2009,3,3.485200938,0.006826482,3.194595324,0.02286893,0.411693077,0.266318803,0.016709626,0.511558683,0.039833333,3.63,0.31,0.79
2010,1,2.578631413,0.013683964,2.483904507,0.014202188,0.312092009,0.245945347,0.011482227,0.503825163,0.037,2.78,0.28,0.75
2010,3,3.772829271,0.005655652,3.17892474,0.015127312,0.456965421,0.27828582,0.010389327,0.463701098,0.032333333,3.7,0.36,0.75
2012,1,3.915565167,0.00441006,3.225574003,0.02200058,0.428300397,0.271006827,0.016244677,0.49616712,0.028,3.73,0.3,0.78
2012,2,4.889956183,0.004218467,3.997413492,0.028335374,0.485504304,0.304221167,0.017147455,0.449722113,0.034833333,4.58,0.32,0.77
2012,3,3.861638282,0.003811416,3.063306071,0.025011471,0.401447896,0.251858178,0.018399849,0.547867888,0.024333333,3.55,0.3,0.81
2013,3,2.965590223,0.011558574,2.703336636,0.018714182,0.404049881,0.239534785,0.01411581,0.541971232,0.0385,3.14,0.32,0.79
2014,1,3.453387537,0.004102785,2.83028071,0.01792148,0.360862478,0.26260925,0.01347731,0.493046628,0.030833333,3.23,0.29,0.76
2015,2,3.329774264,0.004838791,2.495291899,0.018554076,0.506042378,0.212550023,0.01346123,0.563749639,0.017833333,3.13,0.32,0.79
2015,3,2.880873096,0.007051887,2.49427006,0.020967752,0.388742135,0.232619299,0.016092082,0.533973189,0.025833333,2.93,0.28,0.78
2016,1,3.155324135,0.008260577,2.815855256,0.017645151,0.409667825,0.240869768,0.013935699,0.544914741,0.036333333,3.29,0.33,0.79
2016,2,3.360980701,0.008044127,2.992259381,0.018207077,0.427412674,0.255237612,0.013397006,0.51924771,0.038833333,3.51,0.32,0.78
2016,3,3.289504041,0.006580061,2.88231554,0.02116261,0.41792834,0.240520916,0.01525479,0.55168174,0.0345,3.4,0.31,0.8
2017,1,2.980909866,0.012974181,2.551311956,0.020155301,0.528487489,0.220650601,0.013951141,0.533822267,0.0425,3.19,0.3,0.78
2017,2,3.046994291,0.011908815,2.541609587,0.03241316,0.605692322,0.222812455,0.023271327,0.509718261,0.043666667,3.22,0.31,0.77
2018,1,3.631532193,0.005511393,3.210573515,0.013737477,0.38506326,0.282066048,0.010439123,0.470040322,0.035666667,3.62,0.31,0.76
2018,2,2.93586602,0.006920819,2.581470183,0.015243848,0.302920318,0.252458021,0.011354017,0.499083617,0.0205,2.91,0.25,0.76
2018,3,3.574176391,0.004404928,3.049998625,0.014838146,0.293947593,0.291382351,0.011229862,0.445154679,0.027333333,3.34,0.26,0.74
2019,2,2.780410428,0.005560543,2.253534628,0.024997563,0.465554363,0.213150981,0.017999605,0.526990604,0.028333333,2.78,0.3,0.76
2020,1,3.479015811,0.010625715,3.074663237,0.011855922,0.518083538,0.255210712,0.009160359,0.508966632,0.038166667,3.59,0.45,0.77
2020,2,3.51344265,0.005307949,2.89889844,0.016052626,0.377050568,0.254471619,0.012104005,0.527322873,0.017333333,3.3,0.31,0.79
2020,3,3.238097492,0.009156357,2.766015154,0.012742703,0.463474268,0.23614109,0.009826078,0.539596957,0.031333333,3.26,0.4,0.78
2022,1,4.447994496,0.007966319,3.931974531,0.016286419,0.567907422,0.292529706,0.011043173,0.471929104,0.043166667,4.58,0.44,0.77
2022,2,3.785014244,0.008462856,3.461934421,0.015618925,0.390279957,0.279094788,0.011245976,0.511677407,0.038166667,3.9,0.3,0.8
2022,3,4.079521838,0.00706831,3.495504186,0.018122375,0.52263606,0.276904301,0.012870628,0.497956981,0.031,4.12,0.36,0.79
2023,1,3.20974771,0.006540316,2.89845676,0.019514226,0.337237169,0.262385554,0.01427592,0.499648908,0.032,3.25,0.25,0.77
2023,3,3.321212507,0.00833671,3.02172712,0.017097405,0.423246615,0.256795594,0.013459756,0.510253252,0.034666667,3.46,0.35,0.77
2027,1,3.077667501,0.007478238,2.871078296,0.01465278,0.35350808,0.251816614,0.011271242,0.536463207,0.033,3.22,0.27,0.79
2027,3,3.206274441,0.006523044,2.892319332,0.013338635,0.361687731,0.256708345,0.010647501,0.51586609,0.032666667,3.24,0.28,0.78
2028,1,4.054269232,0.005939671,3.324732558,0.016378215,0.527574805,0.261869091,0.011956893,0.514236799,0.028166667,3.93,0.38,0.79
2028,2,3.493668704,0.007434985,3.031652898,0.021104445,0.463590269,0.246707922,0.014905922,0.533952067,0.034166667,3.56,0.35,0.79
2028,3,3.930799248,0.006051619,3.30561375,0.014213871,0.476430527,0.262799565,0.009638651,0.513259564,0.030666667,3.85,0.37,0.78
2031,1,3.128814202,0.009682845,2.976670181,0.014127671,0.362454368,0.260647575,0.011102864,0.518250528,0.041,3.38,0.31,0.78
2031,2,3.000420413,0.006669258,2.72268172,0.014003409,0.288247446,0.270220037,0.010474841,0.476049566,0.0275,3,0.23,0.75
2031,3,3.311667488,0.010635321,2.995849976,0.011172319,0.422532085,0.249086448,0.008669292,0.53389053,0.035166667,3.37,0.34,0.79
2032,2,3.569524556,0.005599971,2.809633797,0.021088699,0.563107155,0.228362166,0.014818712,0.545401078,0.020166667,3.46,0.39,0.79
2032,3,3.01853244,0.007158044,2.467213375,0.019227661,0.553994913,0.217338839,0.013066943,0.534989516,0.034833333,3.13,0.36,0.77
2033,3,4.576335128,0.002645902,3.207903849,0.033217412,0.365207315,0.278120492,0.023699767,0.478131445,0.0225,3.64,0.26,0.77
2034,2,2.869910138,0.009228893,2.640220752,0.033305125,0.378189294,0.252271978,0.022883906,0.479635863,0.040333333,3.09,0.24,0.75
2035,2,3.132090951,0.007087051,2.459057544,0.022223501,0.445392117,0.223018405,0.013885262,0.547979132,0.0175,3.04,0.24,0.79
2036,3,3.624460998,0.002854289,2.482645163,0.035118764,0.40834375,0.227736183,0.028089597,0.523722771,0.021666667,2.92,0.33,0.76
2038,3,3.071080699,0.012909064,2.659995246,0.02470944,0.52495947,0.230312388,0.01441298,0.506219086,0.0445,3.29,0.28,0.76
2039,2,3.312471607,0.009960976,2.921920613,0.021189397,0.515380873,0.249041135,0.01442185,0.494800438,0.042166667,3.49,0.4,0.75
2040,1,3.515249712,0.005246906,2.918884511,0.020395271,0.464630857,0.245352254,0.014499512,0.528164737,0.035166667,3.47,0.31,0.79
2040,2,3.288116959,0.0042889,2.730078829,0.021163881,0.334114066,0.260299225,0.016661233,0.499167029,0.0275,3.09,0.28,0.76
2040,3,3.712294646,0.006824977,3.197418307,0.015822745,0.542406634,0.26021352,0.010288143,0.487447081,0.0415,3.85,0.38,0.76
2041,1,3.882357899,0.004000001,3.084176809,0.018284046,0.44214941,0.267486811,0.01301683,0.488022865,0.025666667,3.61,0.35,0.76
2041,3,3.936858438,0.004282732,3.176425556,0.018365707,0.482570727,0.273775444,0.012589324,0.455426501,0.032833333,3.74,0.35,0.74
2042,2,3.687275325,0.011840048,3.304433937,0.010235563,0.432363665,0.270618056,0.007540026,0.513663097,0.046333333,3.8,0.3,0.79
2042,3,3.579451096,0.008043224,3.007949357,0.017586085,0.471469655,0.247689114,0.012852782,0.536985529,0.025333333,3.58,0.3,0.8
2043,1,3.432894079,0.005429999,2.849769179,0.019015351,0.439159652,0.251342731,0.013245187,0.51671264,0.031166667,3.38,0.3,0.78
2043,2,3.522340609,0.007432349,3.122294638,0.020587772,0.484268898,0.262266057,0.014635893,0.484241805,0.041166667,3.66,0.34,0.76
2043,3,3.365264853,0.009164302,2.757193161,0.015680592,0.641650265,0.230305155,0.009919807,0.502744754,0.0455,3.53,0.42,0.75
2044,1,3.445894165,0.005500085,2.928057387,0.023936766,0.441325139,0.258840407,0.016213909,0.487929168,0.0355,3.44,0.3,0.76
2044,2,2.947107753,0.008966554,2.626765568,0.020033544,0.369410721,0.236831405,0.014240223,0.546767454,0.036333333,3.07,0.25,0.79
2045,2,3.305545824,0.00538806,2.858524429,0.023437227,0.400924949,0.253847942,0.015486328,0.510950936,0.036666667,3.36,0.26,0.78
2045,3,3.28434443,0.0056591,2.748469816,0.026368037,0.496343484,0.235798931,0.017584943,0.514139515,0.038833333,3.35,0.3,0.77
2046,1,3.637747213,0.008989421,3.012815731,0.013214119,0.684435202,0.24251553,0.009981428,0.509535755,0.038,3.75,0.58,0.76
2046,2,1.661289552,0.006857189,1.282140884,0.019991686,0.419234336,0.138856728,0.016949293,0.610428488,0.017166667,1.71,0.37,0.75
2046,3,2.47291267,0.015935858,2.373458916,0.012851324,0.313941059,0.221761451,0.010638099,0.561931856,0.037,2.63,0.26,0.79
2047,1,3.301565783,0.004790316,2.56892878,0.02940606,0.458179457,0.219646162,0.021898334,0.555033918,0.018833333,3.08,0.32,0.79
2047,2,3.543713892,0.003685619,2.822906809,0.021139972,0.360443283,0.263468462,0.015016359,0.480141282,0.026166667,3.22,0.3,0.75
2047,3,3.128786144,0.005465382,2.640815606,0.018068691,0.403994042,0.237064625,0.014497588,0.541489145,0.025833333,3.09,0.33,0.79
2048,3,2.360333144,0.008603236,2.167144632,0.015045886,0.291333788,0.218106383,0.012279558,0.566716699,0.024666667,2.43,0.26,0.79
2049,1,3.165917358,0.008108715,2.700843774,0.017423692,0.459087639,0.233244025,0.013844225,0.535768288,0.032,3.23,0.33,0.78
2049,2,3.302573599,0.007324208,2.820247698,0.012007255,0.394461952,0.265137519,0.008594491,0.456063871,0.029666667,3.3,0.29,0.73
2050,3,2.972847588,0.008197887,2.793475312,0.024252547,0.376426522,0.249581475,0.018368324,0.522871474,0.039333333,3.21,0.28,0.78
2052,1,3.470391122,0.011006409,2.959412441,0.020408846,0.529150084,0.244038747,0.014556426,0.524446197,0.038833333,3.56,0.39,0.78
2052,2,2.963350338,0.00890259,2.53101301,0.01861772,0.459081717,0.218533911,0.014163037,0.558028733,0.032,3.06,0.32,0.79
2052,3,2.707940506,0.009679574,2.323134574,0.017430682,0.459122084,0.20102314,0.014083269,0.584298377,0.029833333,2.85,0.38,0.79
2053,1,3.604606474,0.010739814,3.202837704,0.01866725,0.545904286,0.254077076,0.012524179,0.513919669,0.049833333,3.83,0.37,0.78
2053,2,3.488778378,0.007402133,2.985731577,0.022841887,0.532823184,0.242358035,0.016389252,0.521058622,0.037166667,3.63,0.34,0.78
2054,3,4.122779028,0.006557968,3.391257353,0.026579783,0.610900383,0.269023293,0.016867413,0.450412945,0.032833333,4.1,0.41,0.74
2055,1,3.558443248,0.006219519,3.256444282,0.03149676,0.345287674,0.283104258,0.023042132,0.479975944,0.0365,3.62,0.26,0.77
2055,2,3.719430316,0.008460349,3.493921764,0.028248773,0.440047881,0.28789124,0.019315417,0.474815597,0.047833333,3.98,0.28,0.78
2056,2,3.737745254,0.003463709,2.903230227,0.028850262,0.376592794,0.262777028,0.020849741,0.497570866,0.028,3.33,0.27,0.77
2057,1,2.616574729,0.002997328,1.781450422,0.033481607,0.397166859,0.180973394,0.027579631,0.57433141,0.016666667,2.21,0.33,0.76
2057,2,4.103918096,0.003976792,3.208059701,0.020133005,0.471164819,0.271897045,0.014549151,0.472489366,0.032666667,3.74,0.35,0.75
2057,3,4.376410383,0.004466926,3.514379676,0.020155643,0.508928844,0.290952567,0.011919143,0.432523253,0.035333333,4.15,0.32,0.74
2059,1,3.570013906,0.006080867,3.173132582,0.018307664,0.38981546,0.278334019,0.013870984,0.471421647,0.039,3.6,0.3,0.76
2059,3,3.316949558,0.009271609,3.108383068,0.019998041,0.373932032,0.27907291,0.014789492,0.480293434,0.045166667,3.51,0.27,0.77
2060,1,2.760839937,0.008507903,2.577792394,0.016646811,0.298350169,0.229213033,0.013083306,0.568313345,0.030833333,2.88,0.26,0.8
2060,3,3.356789976,0.005195622,2.806551116,0.025239876,0.413722112,0.245288365,0.017681557,0.51730582,0.029666667,3.29,0.29,0.77
2061,1,3.006553517,0.008496627,2.732023064,0.019262602,0.419583911,0.247967374,0.01519513,0.510129108,0.0375,3.16,0.32,0.77
2061,2,3.217355967,0.010121399,2.925192713,0.01312692,0.436067223,0.246168448,0.009920198,0.53313595,0.037666667,3.38,0.31,0.79
2062,1,4.147186312,0.007170929,3.356217818,0.014271831,0.676134095,0.254525045,0.009331633,0.510771901,0.036333333,4.18,0.48,0.78
2062,2,4.053650502,0.004546703,3.109869418,0.017455744,0.539472297,0.247040241,0.013422518,0.53232612,0.019666667,3.73,0.41,0.79
2062,3,4.150880923,0.005510052,3.24004276,0.01709589,0.564264682,0.248778524,0.011353436,0.530287563,0.024,3.95,0.38,0.79
2063,1,3.633661973,0.012509264,3.424017482,0.01350501,0.457482335,0.283583857,0.009792452,0.486665697,0.047833333,3.88,0.33,0.78
2064,1,3.521944226,0.006712327,2.911694692,0.020968808,0.536044786,0.250420551,0.013595692,0.49514308,0.037833333,3.6,0.33,0.76
2064,2,3.204657244,0.008391625,2.720347162,0.020880057,0.422632988,0.245961044,0.013750246,0.522073904,0.0265,3.24,0.23,0.79
2064,3,3.673049436,0.007046967,3.13435177,0.023687124,0.533850903,0.257649488,0.014538041,0.477610834,0.040166667,3.79,0.31,0.76
2066,1,3.003442107,0.00752769,2.636835433,0.023330267,0.3735076,0.237473849,0.016694984,0.535963824,0.029333333,3.07,0.26,0.78
2066,3,3.518061936,0.007663364,3.077495222,0.024305711,0.409347142,0.262469095,0.01573003,0.512232504,0.032166667,3.6,0.24,0.79
2067,1,3.569199546,0.013799609,3.494088093,0.012104696,0.272958536,0.297679175,0.008839001,0.494586764,0.048166667,3.78,0.23,0.79
2067,2,3.100461623,0.008395842,2.865849551,0.01933763,0.341613923,0.26123741,0.013915829,0.502596227,0.036666667,3.27,0.27,0.77
2067,3,3.164166849,0.005868106,2.880619225,0.019147088,0.290944275,0.266157082,0.013693541,0.503363631,0.029,3.21,0.22,0.78
2068,1,3.736931833,0.008224678,3.334306255,0.030290957,0.516644509,0.265713653,0.018718183,0.505190686,0.047666667,3.97,0.29,0.79
2068,2,3.602625217,0.012992865,3.298916086,0.016819403,0.413589675,0.277157037,0.011517684,0.502892497,0.051166667,3.79,0.29,0.79
2069,3,3.526860869,0.003911605,2.790306016,0.033535489,0.403738848,0.252905392,0.02472209,0.504274674,0.024333333,3.23,0.31,0.77
2071,1,3.945444973,0.004760621,3.251290416,0.02518226,0.428356558,0.267399573,0.018000139,0.517784572,0.029833333,3.76,0.28,0.8
2071,2,3.214577891,0.008174228,2.924664469,0.01564829,0.339510641,0.252758188,0.011765259,0.530722821,0.032333333,3.29,0.24,0.79
2072,1,3.254039774,0.006246206,2.785809924,0.028171439,0.435481526,0.237325954,0.019414612,0.526230867,0.0325,3.28,0.28,0.78
2072,3,3.299026409,0.006224698,2.803281082,0.033609117,0.446121744,0.240788447,0.02431518,0.517205914,0.032166667,3.3,0.26,0.78
2073,3,3.47530328,0.009525601,3.017623553,0.015463444,0.441987116,0.246306233,0.012154007,0.533485544,0.031,3.51,0.34,0.79
2074,1,3.632148195,0.006361033,2.9758082,0.016846422,0.502762577,0.245990173,0.011614372,0.529992275,0.0295,3.58,0.34,0.79
2074,2,3.390566294,0.006320469,2.70872289,0.020612879,0.498600849,0.230353463,0.013928555,0.551898775,0.027,3.32,0.32,0.8
2074,3,3.726266039,0.005879553,3.0794155,0.017813557,0.4359244,0.256702597,0.012800156,0.522417987,0.026333333,3.59,0.3,0.79
2075,1,3.118484627,0.01323592,2.765458286,0.017533732,0.442171809,0.249779974,0.011641852,0.496385808,0.0455,3.3,0.31,0.76
2075,2,2.911469144,0.011361413,2.732752963,0.02072448,0.360716905,0.237018958,0.015940057,0.562420201,0.0395,3.15,0.27,0.81
2075,3,2.881248175,0.006926655,2.543509347,0.028022928,0.378571399,0.233782625,0.02176013,0.532689597,0.032,2.95,0.31,0.77
2076,1,3.219489838,0.010175383,3.002771976,0.013742045,0.371433059,0.258996591,0.010678504,0.532102316,0.039666667,3.42,0.3,0.8
2076,2,2.858453909,0.010270467,2.857664853,0.014418226,0.285025028,0.2525518,0.011152993,0.54089494,0.036666667,3.1,0.24,0.8
2076,3,3.288277609,0.008953549,3.136114866,0.016847792,0.300116704,0.277028486,0.012152621,0.510496505,0.038333333,3.47,0.23,0.79
2077,1,3.131147521,0.008706296,2.693605366,0.016997637,0.411107587,0.233883883,0.012447992,0.544955562,0.031166667,3.18,0.26,0.79
2077,2,3.222220522,0.006406356,2.817582637,0.015821134,0.345204602,0.258996593,0.010678505,0.512102311,0.027833333,3.22,0.26,0.78
2078,1,2.609483017,0.008140423,2.299655691,0.025184425,0.455160632,0.21486755,0.018960287,0.531894192,0.031666667,2.78,0.35,0.76
2078,2,3.09771568,0.009086462,2.656797614,0.020552749,0.430795655,0.235738722,0.014610076,0.539863173,0.034666667,3.18,0.26,0.79
2081,1,3.429149609,0.004530044,2.739547899,0.024025793,0.471126061,0.226134884,0.017758785,0.556110477,0.0285,3.27,0.35,0.79
2081,3,2.944192825,0.005276913,2.459311974,0.019509467,0.402647492,0.222872047,0.015704703,0.561497148,0.025333333,2.9,0.31,0.79
2082,1,2.795538692,0.009225106,2.509271857,0.029507219,0.385192872,0.234612573,0.021041884,0.516537596,0.037,2.94,0.27,0.76
2082,3,2.607669826,0.010285888,2.353814266,0.020746915,0.370505985,0.228751141,0.015615587,0.533251126,0.034166667,2.77,0.3,0.77
2083,2,3.115239,0.006070227,2.627624763,0.020745024,0.460215362,0.226293261,0.015921309,0.547571464,0.027666667,3.16,0.36,0.78
2083,3,2.834350044,0.010070246,2.54211529,0.016834242,0.428218477,0.214654137,0.012472618,0.577267817,0.034666667,3.05,0.31,0.8
2084,1,3.288738128,0.008155154,3.000970885,0.014099663,0.383345916,0.255136984,0.010218419,0.529739305,0.034833333,3.42,0.29,0.79
2084,2,3.548587221,0.005236903,2.862451428,0.021371418,0.478490628,0.233419384,0.015092692,0.54910292,0.018833333,3.43,0.29,0.8
2084,3,3.452113019,0.008186721,3.039350162,0.015719738,0.447280127,0.25945854,0.010234989,0.50702804,0.032166667,3.57,0.28,0.78
2085,1,4.117009195,0.00438974,3.424756702,0.026897953,0.423628705,0.276767108,0.019160759,0.495294321,0.035166667,3.91,0.33,0.78
2085,3,3.778559111,0.005634899,3.297427144,0.023042383,0.406980537,0.271006826,0.016244677,0.50616712,0.037333333,3.78,0.3,0.79
2086,1,2.893917657,0.00645792,2.464770367,0.019990973,0.453209031,0.221509847,0.015288617,0.555580554,0.032166667,2.98,0.34,0.79
2086,2,3.449620763,0.003279045,2.481727008,0.021340352,0.430663448,0.228259331,0.017219119,0.532359159,0.023833333,2.95,0.33,0.77
2086,3,3.362302212,0.003885658,2.517326809,0.024545158,0.519832787,0.220163261,0.018023672,0.525355587,0.026833333,3.11,0.39,0.76
2087,1,3.452256405,0.005075163,2.893057833,0.024214205,0.371518227,0.253115845,0.018598113,0.524353324,0.025666667,3.31,0.29,0.79
2087,3,3.477737382,0.007171153,3.111052902,0.021364148,0.346118572,0.255543849,0.015740678,0.543591859,0.031333333,3.51,0.28,0.8
2088,1,3.308063267,0.009800623,2.79055784,0.015327848,0.439936944,0.245050371,0.011081431,0.535853812,0.033833333,3.32,0.33,0.79
2088,2,3.05006802,0.012405397,2.698901317,0.015828116,0.380858464,0.234220921,0.011847142,0.555548215,0.039166667,3.16,0.28,0.8
2088,3,3.275319469,0.012976891,2.80876519,0.015629053,0.398197808,0.245990174,0.011614374,0.539992269,0.041833333,3.32,0.27,0.8
2089,1,3.865342567,0.005100904,3.352489669,0.022356154,0.316214446,0.291069182,0.014726954,0.473541171,0.029333333,3.73,0.21,0.77
2089,2,3.948077936,0.006574429,3.382171707,0.023339666,0.47742696,0.263874543,0.016096246,0.518106157,0.032166667,3.95,0.34,0.79
2089,3,3.928376837,0.004984673,3.268602035,0.028655289,0.443356032,0.265940111,0.020401186,0.515003834,0.028166667,3.78,0.3,0.79
2090,1,3.135287233,0.008939144,2.61036471,0.019380387,0.51470517,0.225316861,0.011893617,0.547728365,0.034666667,3.27,0.31,0.79
2091,1,3.255827188,0.006921928,2.934136042,0.02135589,0.33975452,0.26822164,0.014631947,0.48581772,0.035166667,3.33,0.26,0.76
2092,1,3.596566532,0.019469953,3.060206797,0.012231371,0.500301085,0.250363056,0.008914594,0.523028444,0.060666667,3.74,0.31,0.79
2092,2,3.589545287,0.010157491,3.072924542,0.017503779,0.505261266,0.254338248,0.010489007,0.522424167,0.0445,3.73,0.31,0.79
2093,2,3.776498978,0.005139773,3.157967844,0.022576356,0.464559179,0.260421948,0.016377396,0.506439293,0.034666667,3.69,0.36,0.78
2093,3,3.5694225,0.006813912,3.154140153,0.01904183,0.450553191,0.255099545,0.013867477,0.522358531,0.0365,3.66,0.32,0.79
2094,2,2.983497297,0.008213437,2.575536509,0.016832998,0.485674353,0.235107206,0.012914793,0.520523582,0.0305,3.08,0.39,0.76
2094,3,3.184888708,0.007442445,2.944023456,0.015969298,0.31154954,0.270983131,0.012006206,0.499354668,0.03,3.26,0.23,0.78
2095,1,3.884423567,0.004688071,3.171095178,0.023165493,0.460202241,0.254960648,0.017057031,0.527490246,0.0295,3.72,0.34,0.79
2095,2,3.837362066,0.005659791,3.361745703,0.022416272,0.468346814,0.261232054,0.014912341,0.52638094,0.030166667,3.91,0.33,0.8
2095,3,3.586534484,0.005230702,3.084922559,0.023956484,0.430273054,0.255259495,0.018112367,0.524959728,0.03,3.57,0.34,0.79
2096,1,3.471441901,0.008183765,3.138781933,0.018937457,0.447998318,0.252581385,0.013131356,0.530702108,0.0375,3.69,0.31,0.79
2096,2,3.752031071,0.006377641,3.300128226,0.024686003,0.49400109,0.261293323,0.015977085,0.509065379,0.041666667,3.89,0.32,0.78
2096,3,3.791560696,0.00580447,3.373269364,0.022539222,0.460083661,0.27917175,0.015269646,0.474372459,0.041833333,3.88,0.35,0.76
2097,1,3.898407891,0.005322032,3.275085884,0.022888117,0.44422989,0.271006827,0.016244677,0.49616712,0.033833333,3.81,0.29,0.78
2097,2,4.054434794,0.004496356,3.270851766,0.027167462,0.514991805,0.261579804,0.018299835,0.511222614,0.031333333,3.89,0.33,0.79
2097,3,4.184916485,0.004417816,3.29755972,0.028016242,0.5160561,0.253140254,0.019560024,0.520225967,0.03,3.92,0.31,0.79
2100,1,4.405191206,0.003223791,3.14299893,0.025706108,0.53737079,0.244896096,0.018428505,0.539389368,0.019833333,3.76,0.37,0.8
2100,2,3.394032648,0.006506969,3.036934032,0.019347044,0.394932737,0.251390379,0.013928182,0.545746478,0.030166667,3.51,0.28,0.81
2100,3,3.680753117,0.004352007,2.952963644,0.021638482,0.461245104,0.240330156,0.017078366,0.545376316,0.022,3.48,0.33,0.8
2101,1,3.229140679,0.007364721,2.993348208,0.021072351,0.33233943,0.26485419,0.015781938,0.510470697,0.034666667,3.35,0.25,0.78
2101,2,3.257106401,0.008841671,2.952342523,0.020178059,0.445147187,0.244332009,0.015317317,0.533389842,0.038,3.47,0.32,0.79
2101,3,3.436590177,0.007062691,3.197452517,0.017902516,0.307436882,0.28088738,0.013579318,0.501807609,0.036333333,3.54,0.23,0.79
2102,1,3.922647168,0.006927141,3.486612742,0.01854069,0.524965686,0.283585261,0.012071424,0.445504764,0.048666667,4.09,0.38,0.74
2102,2,4.07040778,0.007878919,3.480536021,0.013591509,0.695042411,0.264600913,0.008980035,0.457663982,0.0525,4.28,0.57,0.73
2102,3,3.556017468,0.01415232,3.156378958,0.010944029,0.584806522,0.262168357,0.007022125,0.467325093,0.0545,3.82,0.47,0.74
2104,1,3.726542041,0.00767775,3.261637218,0.016937051,0.417451055,0.267932012,0.012123188,0.515314287,0.0315,3.77,0.29,0.79
2104,2,3.658027308,0.005739427,3.06466238,0.021455626,0.458408999,0.258605909,0.014732578,0.50753506,0.030333333,3.61,0.29,0.78
2104,3,3.962850052,0.00540551,3.307543846,0.020545883,0.482911497,0.261962288,0.013405536,0.503698582,0.032666667,3.92,0.31,0.78
2106,1,3.48687099,0.006220143,2.730850554,0.021337745,0.615978397,0.217578026,0.015087446,0.55425261,0.0235,3.49,0.39,0.79
2106,2,2.700381766,0.008581625,2.071792355,0.019420794,0.537575168,0.177614975,0.013823666,0.607039781,0.025333333,2.76,0.35,0.8
2106,3,2.98587119,0.006718097,2.369234286,0.023307783,0.5584175,0.203564237,0.018177608,0.567865787,0.021833333,3.01,0.37,0.79
2107,1,3.508159638,0.006252781,3.0791516,0.01952013,0.362401753,0.276682566,0.013095385,0.465095689,0.035666667,3.51,0.24,0.75
2107,2,3.897785866,0.003941034,3.063506698,0.025069503,0.344570765,0.278683252,0.017064111,0.46767467,0.024833333,3.48,0.22,0.76
2108,1,3.579999219,0.009246143,3.158488864,0.019517198,0.449662694,0.258353814,0.013995923,0.518711275,0.040333333,3.73,0.31,0.79
2108,2,3.804962304,0.00587588,3.382704926,0.018736658,0.39407891,0.286804111,0.012802377,0.475111306,0.035333333,3.85,0.27,0.77
2108,3,3.381485576,0.007183261,3.030813953,0.019219058,0.410391385,0.262058697,0.01393347,0.51533236,0.0405,3.52,0.29,0.79
2109,1,3.711978435,0.011877113,3.448199081,0.012001694,0.400174999,0.292920734,0.008143764,0.477180897,0.049833333,3.96,0.28,0.78
2109,2,2.969340837,0.00855896,2.675255571,0.016753794,0.398580622,0.232227029,0.012895541,0.555785616,0.038,3.16,0.29,0.8
2109,3,4.165150265,0.007014561,3.639855723,0.019429654,0.471927085,0.283554872,0.012643281,0.496689572,0.051,4.29,0.29,0.79
2110,2,3.027289996,0.01045786,2.650454406,0.033837319,0.503107833,0.234234978,0.022878299,0.511825649,0.041,3.24,0.28,0.77
2111,1,4.954479227,0.002639253,3.216736083,0.022200598,0.492545714,0.249444319,0.015590981,0.537011282,0.014,3.8,0.37,0.8
2111,2,4.445303095,0.003307716,3.169216059,0.019381966,0.504469806,0.25402919,0.014148464,0.534469632,0.016666667,3.75,0.39,0.8
2111,3,3.707479274,0.005038477,2.924799187,0.020800619,0.494611799,0.232779593,0.016282705,0.558993717,0.013333333,3.43,0.4,0.8
2112,1,2.942573078,0.007182961,2.57373772,0.02418142,0.415887554,0.220287962,0.018088713,0.569593091,0.037,3.07,0.27,0.8
2112,2,3.53227885,0.007027672,3.141595877,0.027363852,0.447824116,0.262434923,0.019464237,0.507106808,0.044,3.67,0.3,0.78
2113,1,2.881417473,0.00508175,2.359610932,0.023576578,0.411312164,0.221534467,0.017751148,0.53267931,0.026333333,2.82,0.32,0.76
2114,1,3.9323195,0.009666863,3.30433629,0.017092341,0.570066829,0.258085719,0.011941714,0.50781336,0.035666667,3.97,0.36,0.78
2114,2,4.002142086,0.011129723,3.474682628,0.014620509,0.598857905,0.276687593,0.0102871,0.481816163,0.045833333,4.11,0.43,0.77
2114,3,3.732879906,0.013056309,3.363721503,0.014851523,0.417186976,0.269625754,0.011246739,0.512055749,0.047666667,3.81,0.33,0.79
2115,1,3.180138818,0.006391468,2.853191759,0.029227986,0.32065111,0.262785603,0.019941069,0.505925618,0.029333333,3.23,0.21,0.78
2115,2,3.406692066,0.003591607,2.593791906,0.037946405,0.419676848,0.238660407,0.02879046,0.504628569,0.028666667,3.06,0.31,0.76
2116,1,3.192946746,0.010993478,2.719478411,0.030559227,0.533148706,0.231251344,0.019520044,0.523714228,0.043166667,3.35,0.31,0.78
2116,2,3.552710987,0.01179812,3.057791084,0.024692488,0.540891282,0.247538204,0.015378196,0.50550814,0.05,3.73,0.3,0.77
