"Plot","Repeat","NPQ_ind_amp","NPQ_ind_rate","NPQ_rel_amp","NPQ_rel_rate","NPQ_rel_res","phiPSII_ind_amp","phiPSII_ind_rate","phiPSII_ind_res","NPQ_ind_linear","maxNPQ","endNPQ","endFvFm","initialFvFm"
2036,"3.00",2.75453226178275,0.00761123960716301,2.45106607943828,0.0266867841359826,0.230504326559995,0.270208394979453,0.0204234550568165,0.43966282407043,0.0188,2.71,0.21,0.71,0.75
2037,"1.00",2.40461418646163,0.0116070708036153,2.12823778552382,0.0151450438668026,0.253982137237797,0.218837116319826,0.0124269177719298,0.539149924581872,0.0198,2.41,0.22,0.76,0.8
2037,"2.00",2.28460677324652,0.00892944608316016,2.04664438200176,0.0204442401438297,0.233439056082748,0.233040868027199,0.0168574902834944,0.497568027463311,0.0125,2.26,0.22,0.73,0.77
2037,"3.00",2.74273022511921,0.00731673249651322,2.37892603082559,0.0229443803526658,0.231835399856682,0.249619548749383,0.0166893559394248,0.514253738795145,0.0151,2.66,0.17,0.77,0.79
2038,"1.00",2.03521447822852,0.0147920781161017,1.80179983357405,0.0142481133571782,0.270179770682718,0.207731409961144,0.0106763972201444,0.491580820117309,0.0237,2.11,0.26,0.7,0.75
2038,"2.00",1.7898856392905,0.0159291421988241,1.55818406431122,0.0136718593264101,0.256785817602834,0.201857933740377,0.0101041380730841,0.438222640664518,0.0227,1.85,0.24,0.64,0.69
2038,"3.00",2.88303493155891,0.010204778105179,2.56707145849399,0.0170783246510573,0.201748323498649,0.262886128550286,0.0121947509293093,0.502729345741566,0.0183,2.87,0.16,0.77,0.79
2040,"1.00",2.16285187192084,0.0129345986158768,1.91373540760183,0.0208928611384497,0.250947501869181,0.205630796733126,0.0151613744306354,0.549935746849122,0.0241,2.25,0.2,0.76,0.79
2040,"2.00",2.73785741906691,0.00972865612416558,2.44348039338802,0.0284831633366707,0.263903989171237,0.244055475698925,0.0208851874664113,0.528840427329498,0.0237,2.8,0.18,0.78,0.81
2040,"3.00",2.35344611264787,0.0105609017593957,2.0868169805626,0.0251397510577888,0.263423682963805,0.217437022265218,0.0176452288011746,0.541300418013974,0.026,2.47,0.19,0.76,0.79
2042,"1.00",2.24420008222853,0.0135987876257945,1.88706381942713,0.0202125229555244,0.33151242618263,0.217736527752317,0.014785506395327,0.424842559158293,0.023,2.28,0.26,0.65,0.7
2042,"2.00",2.36425657209002,0.013449092635236,2.16562821981264,0.0229996410617739,0.173025210360601,0.253087644120417,0.0160125323498354,0.437923733427524,0.0237,2.4,0.12,0.7,0.72
2042,"3.00",2.40927081921395,0.00975355547163092,2.23922817914229,0.0320504802855743,0.197528441581667,0.256934515329703,0.0226105430756707,0.41551816047759,0.0202,2.47,0.15,0.68,0.71
2043,"1.00",3.86159828780696,0.00813875597736152,3.4492487786158,0.0231847362935255,0.293464965918641,0.312037079647467,0.0165350573133598,0.432699331899483,0.0252,3.8,0.24,0.75,0.79
2043,"2.00",2.81606878464126,0.0111635718180778,2.48782387069862,0.0199834438311456,0.268787911427683,0.245421447445239,0.0144562177028226,0.517124434223341,0.0265,2.85,0.21,0.77,0.8
2043,"3.00",3.26648401352093,0.0104186077731419,2.90671578064269,0.0235262622065156,0.30436813395458,0.257661327774152,0.0160679169191711,0.516877856043693,0.0276,3.3,0.22,0.78,0.81
2044,"1.00",2.38483357243362,0.00922676817065675,1.9647529305524,0.022327669236636,0.33315691280293,0.200379570674168,0.0169807697952063,0.54550936273004,0.0202,2.43,0.26,0.75,0.79
2044,"2.00",2.94555207955727,0.00545904262532874,2.23271016660995,0.0176587595398416,0.389780781929878,0.225260625371917,0.0117446251722627,0.510459655858843,0.0149,2.81,0.32,0.74,0.79
2044,"3.00",2.85103090488721,0.009507273156321,2.21905652575826,0.0140961237628963,0.426944646816733,0.213721422152754,0.00933968417662098,0.53390811028514,0.024,2.88,0.37,0.75,0.8
2045,"1.00",2.93817870255943,0.00375619445389132,2.34351826668853,0.0244980541388839,0.202160333073422,0.236430564628562,0.0187585955041192,0.542515863185437,0.0104,2.57,0.16,0.78,0.81
2045,"2.00",3.44989841819574,0.00343486644293411,2.63852157129607,0.0278923003055865,0.22346169658673,0.255066745350001,0.0211525825962815,0.523736107089649,0.011,2.91,0.17,0.78,0.81
2045,"3.00",2.89599128985332,0.00608397203569877,2.48660761435934,0.0309919947256007,0.247630551709972,0.246446867299777,0.0220827587105373,0.504045128178195,0.0128,2.77,0.19,0.76,0.79
2047,"1.00",3.03155958388621,0.00551816842463796,2.56422905673683,0.0209382479366353,0.221183107793951,0.261523656653715,0.0164565693088992,0.502153311311827,0.0121,2.83,0.2,0.77,0.8
2047,"2.00",3.09261869359335,0.00592298580518679,2.64824477716773,0.0202823843151282,0.242547925978389,0.269768041169133,0.0150422873082077,0.476931495692055,0.0176,2.98,0.2,0.75,0.78
2047,"3.00",2.6442294997565,0.0065845127706469,2.39230799923298,0.0262960390440414,0.166794408406669,0.255732361124487,0.0209342185492939,0.496966100014063,0.0111,2.55,0.16,0.75,0.78
2048,"1.00",2.21178114006722,0.0151359335597543,1.85886985736488,0.0234387316105629,0.35056900037964,0.210726128256488,0.0162814659740647,0.457477952269095,0.0249,2.29,0.3,0.67,0.73
2048,"2.00",2.96709531352725,0.00616758938569546,2.54579810789892,0.0230962813159378,0.295888254408772,0.252794054238552,0.0175944590912025,0.512244533419265,0.0142,2.88,0.23,0.77,0.8
2048,"3.00",3.23480580715234,0.00533704488284764,2.72450716946509,0.0265540729110686,0.250249576828328,0.264390769287032,0.0188051845298711,0.499278444886817,0.012,3.06,0.17,0.77,0.8
2049,"1.00",3.32405850501544,0.00646795308023638,2.98020327847528,0.0296775197595606,0.214793855252846,0.280726984756975,0.021592600609566,0.479842149465442,0.0156,3.22,0.2,0.76,0.79
2049,"2.00",3.17735360467537,0.00538554409672077,2.70111447135968,0.0308302686907001,0.241307069925561,0.264711004785577,0.0231678474454875,0.503349786366689,0.01,2.98,0.22,0.77,0.8
2049,"3.00",2.67422553076256,0.00802824232015596,2.47762034335187,0.0268160054463303,0.163405973167806,0.257419401168773,0.0192347682440552,0.510025427062716,0.0161,2.65,0.14,0.77,0.79
2050,"1.00",2.75494940363,0.0074262154395775,2.44344017648947,0.0244473852064849,0.23946134283491,0.251280685804743,0.0183605845376427,0.497244508132797,0.0106,2.69,0.23,0.75,0.78
2050,"2.00",3.14289259938916,0.0102035742828686,2.74391652495614,0.016714335907151,0.288612262870316,0.275820049187589,0.0123887159296344,0.442614167705484,0.024,3.14,0.23,0.72,0.76
2050,"3.00",2.52360970396362,0.00890582654248481,2.28240935547337,0.016410529097388,0.165905554847959,0.256868835838591,0.0120937905743307,0.485826367811865,0.0177,2.54,0.15,0.74,0.77
2051,"1.00",2.28731858058688,0.0099752284530848,2.00787669618674,0.0265686130695568,0.244512633511511,0.205168294073703,0.0192706914595475,0.568288012069295,0.0185,2.33,0.17,0.78,0.81
2051,"2.00",2.69558287886348,0.0106687519279611,2.46039207881192,0.0204850073458805,0.242046788820575,0.252824630167136,0.0154071283752043,0.494071605094516,0.0239,2.76,0.2,0.75,0.78
2051,"3.00",2.57004360108134,0.00865735461569396,2.21134351730999,0.0176198370771491,0.226577410867797,0.222886119688979,0.0126271040215325,0.553734949162809,0.02,2.59,0.17,0.78,0.81
2052,"1.00",2.67952146262848,0.0106509019242361,2.49332648483816,0.0160451080748906,0.20475110868271,0.258701572356137,0.0125611019341191,0.499700741206049,0.0207,2.71,0.19,0.76,0.79
2052,"2.00",2.69870919536011,0.0105868540156613,2.47532709771156,0.0216430842071738,0.225141029566638,0.259165298161287,0.0156133364833521,0.48034156180875,0.0204,2.74,0.19,0.74,0.77
2052,"3.00",3.27198722307844,0.0125125934910564,3.09885887822812,0.0165320918867291,0.180345623374284,0.312837682824247,0.0121874621144901,0.437432414016608,0.0283,3.33,0.16,0.75,0.78
2053,"1.00",2.68593537460483,0.0109760361917187,2.43682454064428,0.0381969103611438,0.237279222584265,0.255240971734056,0.0270026410797264,0.466218309902009,0.0221,2.72,0.19,0.73,0.76
2053,"2.00",2.23650005734899,0.0130113588168132,2.00594404490998,0.0297036779116252,0.213479986299112,0.226167698250103,0.0210529969047975,0.520422075099974,0.0224,2.29,0.16,0.75,0.78
2053,"3.00",3.1987458974757,0.00913796465981418,2.87216675633745,0.0343175326553878,0.239438867519691,0.276609533901031,0.025082714548912,0.476016922451373,0.0222,3.17,0.18,0.76,0.79
2054,"1.00",1.93953165359426,0.0183862002926888,1.81030245014424,0.0179914597158996,0.159669703309886,0.228714971011263,0.0138913242316667,0.476415725428703,0.0299,2.05,0.13,0.71,0.73
2054,"2.00",2.13028455562442,0.0346901164589466,2.02849174606718,0.0125886665837665,0.156983665350927,0.23554777018803,0.0100934800590383,0.505533174523539,0.0434,2.2,0.16,0.74,0.77
2054,"3.00",2.02519336820042,0.032759257276543,1.91678465307644,0.0133517578710209,0.199445701792809,0.234003539522818,0.011105860931906,0.460443437947478,0.0407,2.14,0.19,0.7,0.73
2055,"1.00",2.72283606317221,0.00816142354058573,2.48145908683839,0.0366371529246153,0.208159373866379,0.251854416589932,0.0270448335443992,0.514293998070006,0.0198,2.73,0.14,0.77,0.79
2055,"2.00",2.79544170731324,0.00825273789021211,2.48897467055698,0.0378718863875534,0.255682764897167,0.237653773482948,0.0277615440141124,0.547610641503012,0.0171,2.8,0.17,0.79,0.82
2055,"3.00",2.41108465980185,0.00681700268204696,2.07675846420303,0.0354980367210527,0.217833418647434,0.214498475098652,0.0262500327675061,0.566830558248616,0.0104,2.35,0.15,0.79,0.81
2058,"1.00",2.827709564725,0.00867002893158949,2.48678163976261,0.0274008000500597,0.208137050044154,0.252391450180011,0.0190088959253633,0.510713059829105,0.0152,2.79,0.13,0.77,0.79
2058,"2.00",2.69475835062345,0.00893810174769578,2.39964537184471,0.0362030523301234,0.243891476867329,0.251293443087891,0.0253317787984882,0.499103884621453,0.0159,2.71,0.16,0.76,0.78
2058,"3.00",2.69019754313016,0.0081913624796365,2.4152630340373,0.0249263096656592,0.21626386341998,0.253150350615757,0.0186332233424434,0.504257773263861,0.014,2.67,0.17,0.76,0.79
2059,"1.00",2.66496544439368,0.00653714574241813,2.38352859721642,0.0267360677534786,0.206331879667082,0.250146276244153,0.0198067881610584,0.499684007090265,0.0175,2.62,0.17,0.75,0.78
2059,"2.00",2.58048837314661,0.00694822077225123,2.30445779743744,0.034284682267211,0.23365310264273,0.252519182854674,0.0265492371712103,0.482174665115606,0.0188,2.57,0.17,0.74,0.77
2059,"3.00",3.27443686948126,0.00600306132693276,2.87737323634603,0.0291639548199803,0.23094959150439,0.27930132347536,0.0207269868827512,0.484735974553404,0.0194,3.17,0.16,0.77,0.8
2060,"1.00",2.37061875870261,0.0119023118794921,2.22014342700535,0.0183227110420961,0.212564919079118,0.238859215503919,0.0142968630788494,0.514154497726272,0.0251,2.43,0.21,0.75,0.78
2060,"2.00",2.46646727568875,0.0102603918821659,2.26612834191765,0.0225456914809211,0.215934908566172,0.236540999908521,0.0170874291685199,0.533543259454163,0.0226,2.52,0.19,0.77,0.8
2060,"3.00",2.33924199427693,0.0139518494089745,2.26716328632126,0.0201983841892068,0.19683064226712,0.239971774237097,0.0165482706597122,0.512342373344509,0.0288,2.42,0.2,0.75,0.79
2061,"1.00",3.11745076943799,0.00460887882113315,2.65751460083003,0.0262579810862815,0.165957500839258,0.270208394860379,0.0204234549723332,0.489662824313138,0.0113,2.84,0.15,0.76,0.79
2061,"2.00",2.76373403539886,0.00593717320110286,2.38547216599898,0.033963386711534,0.168367189320335,0.247350779635578,0.0268711766407828,0.522365348989447,0.0121,2.58,0.14,0.77,0.8
2061,"3.00",2.88625506474247,0.00737694790012166,2.56958263170905,0.023139690278633,0.211441228219493,0.260215768996194,0.0161685261133634,0.495987359270978,0.0209,2.85,0.16,0.76,0.78
2062,"1.00",2.59350602586947,0.00819830193825535,2.41566692733859,0.0227658022388535,0.187341633807405,0.263343225592687,0.0174442585982242,0.467437948813997,0.022,2.61,0.16,0.73,0.76
2062,"2.00",2.92596341349847,0.00843324485010665,2.78813564976618,0.0268318336321625,0.186349266159614,0.274465599667079,0.0209058648943857,0.485671053404617,0.0232,2.95,0.17,0.76,0.79
2062,"3.00",3.31723571006851,0.00764284290762479,3.04419618759107,0.0312136777652923,0.212319569843374,0.280225647562857,0.0225828415046857,0.502884340441204,0.0211,3.29,0.15,0.79,0.81
2063,"1.00",2.41139451902008,0.00929605656175228,2.16249520380682,0.0170751654503627,0.186503180493027,0.234975350378511,0.0134236802973138,0.513573646053616,0.0143,2.42,0.16,0.75,0.78
2063,"2.00",2.46353242982927,0.00963963840911439,2.26202589487856,0.0178235085454113,0.151919906744301,0.255661299437223,0.0137087242421838,0.482461836505694,0.0139,2.46,0.12,0.74,0.76
2063,"3.00",2.63247576409721,0.00910061290812739,2.36982780020699,0.019567162447454,0.179250406990269,0.255239906060292,0.0150407343942471,0.504512603744699,0.0134,2.62,0.15,0.76,0.79
2064,"1.00",3.09222934201806,0.00665385612038505,2.74135876000529,0.0190949192664633,0.238915120477003,0.262475017702058,0.0138939652190693,0.516287736188658,0.0205,3.1,0.23,0.78,0.81
2064,"2.00",2.639242409769,0.0126732227055077,2.37994802659461,0.0156967108286774,0.247917961493723,0.249966942802477,0.0118144188974441,0.501209098747081,0.0283,2.73,0.26,0.75,0.79
2064,"3.00",2.843265265071,0.0108975677564741,2.59366599462321,0.0183033566448103,0.238586367617827,0.264922031414001,0.0145199327432653,0.498353075609198,0.0218,2.87,0.24,0.76,0.8
2065,"1.00",2.14847561695025,0.0079245154224396,1.81298098235627,0.037647560723004,0.253304689086882,0.193024642656692,0.0280433129503068,0.578070571541964,0.0128,2.12,0.15,0.78,0.8
2065,"2.00",2.08243780881811,0.00820473445824773,1.7599246401108,0.0331501779938464,0.261953249304741,0.189780527859841,0.0245832933330002,0.57827418095357,0.0154,2.08,0.18,0.78,0.8
2065,"3.00",2.43928786251678,0.00723458371096496,2.05140698264322,0.0334989619623555,0.242779002175806,0.211023284748079,0.0244306272474762,0.561476876940492,0.0121,2.37,0.16,0.78,0.8
2066,"1.00",2.06141531053461,0.020236688076252,1.92866252838841,0.0209112760215021,0.184851115150855,0.229011400901696,0.0162359144267494,0.501684178512119,0.0301,2.14,0.18,0.73,0.76
2066,"2.00",2.82263988668464,0.0101962751247232,2.51221344745332,0.0326484574737205,0.314256520295209,0.248278925819474,0.0223273670246911,0.490097855782808,0.0253,2.9,0.23,0.75,0.78
2066,"3.00",2.75683198767618,0.00829096581606266,2.59051810544166,0.0354779064984698,0.221030632204489,0.269655674691451,0.0229079118149604,0.456785166327507,0.0243,2.86,0.16,0.73,0.76
2067,"1.00",2.88938836741737,0.0173112917133097,2.69717490441902,0.0194594283609228,0.223645273550001,0.260012903733003,0.0156528728315043,0.52188417514848,0.0381,2.97,0.21,0.78,0.81
2067,"2.00",2.6838895102137,0.0121272225612295,2.47339536125394,0.024002644534026,0.225688739440741,0.247763008507354,0.0177038921845179,0.536638551447271,0.0284,2.76,0.17,0.79,0.81
2067,"3.00",2.73365857388787,0.015333298365372,2.51211290162456,0.0195453900864674,0.243790095623309,0.249323483150044,0.0135371332658215,0.517150673402571,0.0357,2.87,0.19,0.77,0.8
2068,"1.00",1.9640594259531,0.00486835144104578,1.40230652116269,0.0284085368409367,0.370353742746952,0.170588197603723,0.0203174570087216,0.447158780102659,0.0061,1.83,0.33,0.62,0.69
2068,"2.00",2.13297595687327,0.00911304033042374,1.82383168718764,0.0300465919385132,0.258828734470622,0.19790313580705,0.0227834661265503,0.558714510565478,0.0188,2.15,0.2,0.76,0.79
2068,"3.00",2.35844749783167,0.00933420220721864,2.07758233689395,0.028575377735197,0.221466168200629,0.236865819343034,0.0194900394149578,0.48086862125496,0.0171,2.37,0.18,0.72,0.75
2070,"1.00",2.84963919696261,0.0113138953481813,2.7386719351762,0.0140571169120236,0.151211472406692,0.303478297632641,0.010112367617426,0.392981738439315,0.0275,2.92,0.12,0.7,0.72
2070,"3.00",2.92743722593799,0.00955645261722149,2.72572696072229,0.0221101321735848,0.23998240896258,0.285020385957094,0.014777637461073,0.401889686083219,0.0261,3.02,0.18,0.69,0.72
2071,"1.00",2.52342209324664,0.005756295294877,2.12374902649788,0.0262551216002449,0.214177603855572,0.218413836955494,0.0192289467879458,0.553366528943384,0.0071,2.38,0.17,0.78,0.8
2071,"2.00",2.74885044297839,0.00657083926386322,2.50484434986947,0.0214208230037677,0.156809060669494,0.259877392896819,0.0180464641983459,0.52407732012266,0.0082,2.64,0.14,0.79,0.81
2071,"3.00",2.05088952312171,0.00783970345673576,1.81864343731641,0.0242810431043717,0.182009086884809,0.20868161389472,0.0208675113198337,0.550034767887456,0.0081,2.01,0.16,0.76,0.79
2073,"1.00",3.26249819009437,0.00653272632632359,2.81333143547689,0.0183191805200881,0.346309873445896,0.265342359562295,0.0131396377281718,0.472346063003773,0.0176,3.25,0.3,0.74,0.79
2073,"2.00",2.48480261783566,0.0053562730509838,2.16942268192793,0.0279514278357922,0.259489217094924,0.221181123342483,0.0227170265518109,0.546107610308523,0.0124,2.5,0.22,0.77,0.81
2073,"3.00",2.69128708906504,0.00541057029331672,2.34117433764701,0.0236355697082463,0.280221284238217,0.234553222359754,0.0185984646458911,0.525256202505633,0.0142,2.7,0.26,0.76,0.8
2074,"1.00",3.45697307510451,0.00948684766560801,3.14207050445104,0.0225570534607293,0.223950910574357,0.298703736709004,0.0164068908379952,0.453359610558146,0.0215,3.44,0.19,0.75,0.78
2074,"2.00",2.95715007625689,0.00945090347836377,2.7448956035536,0.0270022868509436,0.163498426340921,0.275013695336574,0.020077762716574,0.493546447586918,0.0168,2.94,0.12,0.77,0.79
2074,"3.00",3.27902958322582,0.00867722529240242,2.89654631342984,0.0198300947864449,0.279038085395039,0.28797323930787,0.0141863591223349,0.4328932274886,0.0184,3.23,0.24,0.72,0.76
2075,"1.00",3.32223380515138,0.00767318618308294,3.02895602323823,0.0206435913239638,0.211397935892957,0.304701232001837,0.0138972491452706,0.400552039467606,0.0198,3.31,0.17,0.71,0.74
2075,"2.00",2.94676541344742,0.00953826367724213,2.74294634643607,0.0247259005776655,0.217591813015729,0.290577999738122,0.0168855509657807,0.370997568980146,0.0233,3.01,0.18,0.66,0.7
2075,"3.00",3.72090350699532,0.00691129974048661,3.36255295007023,0.0260928518458232,0.204163868426378,0.325387424853012,0.01666148386754,0.392004341208255,0.0157,3.63,0.13,0.72,0.75
2076,"1.00",3.10406785211877,0.00779400616118885,2.80949671795322,0.0158150688879373,0.198715474834941,0.276251012923054,0.0119454797554776,0.492893665964851,0.0199,3.09,0.16,0.77,0.8
2076,"2.00",3.09533838305855,0.00778825470935727,2.76929983692854,0.0176785675876605,0.213353639566468,0.27057923295286,0.0130893839450217,0.511318908905647,0.0185,3.06,0.17,0.78,0.81
2076,"3.00",3.06709329097118,0.00893648797498819,2.79503461045958,0.0177198978308379,0.232163141524007,0.266533052446706,0.0134782272411473,0.508243904298049,0.0186,3.08,0.2,0.78,0.81
2077,"1.00",2.82633345017146,0.00917310417994722,2.44699332991079,0.0197745600809054,0.254340107559965,0.258810891376751,0.0139011202353202,0.46980239518173,0.0201,2.82,0.19,0.73,0.77
2077,"2.00",2.78071299978733,0.0099374046942169,2.37907879343478,0.0160696481413119,0.2402373037586,0.254026659438055,0.0108205765608329,0.483493874498545,0.0226,2.79,0.18,0.74,0.77
2077,"3.00",3.00855306523836,0.00898235980698448,2.63835156232047,0.0199807509081029,0.228463729975383,0.272090995426952,0.0140964431393526,0.468179576914755,0.0197,2.98,0.18,0.74,0.77
2078,"1.00",2.46583529575823,0.0108291309577348,2.28912239333723,0.0265227656127633,0.26012643299578,0.232035181188021,0.0210732345387223,0.527246044204159,0.0215,2.54,0.23,0.76,0.8
2078,"2.00",2.28698072877774,0.0110214712017887,2.20023043245056,0.0299862428467437,0.212738058337386,0.232884798417939,0.0250662101263894,0.53436430321038,0.0237,2.37,0.21,0.77,0.8
2078,"3.00",2.89876139779203,0.0140238671636015,2.71060478757524,0.0281799208833909,0.268840122012705,0.266267027934611,0.0211323496187719,0.487864463073349,0.0349,2.98,0.21,0.76,0.79
2079,"1.00",2.9899751131913,0.0102425107237195,2.66823209138326,0.0209914355596441,0.239049918708364,0.271984705460823,0.015207105456457,0.48163519037884,0.0209,2.97,0.19,0.76,0.79
2079,"2.00",2.83959379535637,0.0115638830262016,2.5522307501055,0.0296751056647734,0.26824408549491,0.251906688373159,0.021620379002921,0.506356883556564,0.0238,2.87,0.21,0.76,0.8
2079,"3.00",2.30903010133053,0.0138251133511751,2.09265920406603,0.0258286191943125,0.239484230708999,0.231905034791613,0.0193379325102348,0.482455794873443,0.0255,2.37,0.19,0.72,0.75
2081,"1.00",3.39589616557683,0.00407731994341138,2.79071760594605,0.0308285108713619,0.216761858300533,0.266799711557583,0.0249248840741934,0.509150571139826,0.011,3.01,0.16,0.78,0.81
2081,"2.00",3.44857966546902,0.00856311364804668,3.22923992453829,0.0239395012281865,0.176245470488457,0.312043433035162,0.0168778656496148,0.446154586569208,0.027,3.43,0.14,0.76,0.78
2081,"3.00",3.19710458022306,0.00763052394895675,2.95586749930218,0.0297811482777657,0.21719525153577,0.291946684512495,0.0213090737907322,0.44999126758529,0.0257,3.2,0.15,0.75,0.77
2082,"1.00",3.06765505768338,0.00302256211962327,2.00427756928997,0.0193246403060607,0.353230916717574,0.222732038506172,0.0138554206933864,0.444912501765925,0.0048,2.43,0.32,0.67,0.73
2082,"2.00",2.21421385820679,0.00949992965479616,1.87352941719968,0.0258314086120609,0.281328421905299,0.194331959016257,0.0192737354057532,0.572669670989422,0.0175,2.24,0.23,0.77,0.81
2082,"3.00",2.40411716786044,0.00222315715816455,1.19774272302336,0.0202465615218889,0.466371780658835,0.14926534411681,0.0151369166218025,0.443617767613868,0.0029,1.71,0.44,0.6,0.68
2083,"1.00",2.12388439677456,0.0104096707558213,1.82800714360615,0.0186100251302603,0.259208578069995,0.198637135108514,0.0150993216473322,0.557012449465568,0.0178,2.15,0.21,0.76,0.79
2083,"2.00",2.99338952081727,0.0093563224595263,2.58594689594079,0.0251901792291154,0.264787159932708,0.253495067783078,0.0174925386036759,0.508644747871102,0.0159,2.96,0.19,0.77,0.8
2083,"3.00",3.10401450165166,0.00771518027215693,2.83745142782631,0.0210308055049226,0.229909710739538,0.273266970270915,0.0154990068441303,0.487728826183598,0.0157,3.09,0.2,0.76,0.79
2084,"1.00",2.09475526925642,0.0192779505238064,2.00261047831925,0.0138239659202019,0.155579634871266,0.234047370208721,0.0112759413150991,0.509816840252266,0.0312,2.19,0.17,0.74,0.77
2084,"2.00",2.54258609696638,0.0112284210500861,2.33166474855473,0.0169382563893301,0.148566432138031,0.248541545571525,0.012658132651144,0.52038787325922,0.0224,2.6,0.13,0.77,0.79
2084,"3.00",2.37984080722078,0.0104535134066051,2.17354617649798,0.0160475365390669,0.195656450455305,0.246738115765833,0.0125926014827486,0.490653581465741,0.0227,2.44,0.19,0.74,0.77
2085,"1.00",2.78238145328623,0.00953417111200205,2.57837367972156,0.0407652659409354,0.203485588805823,0.262987107058128,0.0283563966996496,0.48424283783738,0.0225,2.82,0.15,0.75,0.78
2085,"2.00",3.00328094846253,0.0077448972199198,2.73075266158315,0.0314903479039263,0.20167372948048,0.268855212908454,0.023924052736893,0.492436141300145,0.0146,2.96,0.16,0.77,0.79
2085,"3.00",3.13547322538469,0.0088013163646883,2.85456237458276,0.030952657958873,0.211626719577953,0.28367466118962,0.0226548059396518,0.474667440678528,0.0203,3.11,0.17,0.76,0.79
2086,"1.00",2.78429832804581,0.00968776870708818,2.57551256019383,0.0340400971821511,0.169745036833409,0.277678266966242,0.0251923424762982,0.442831746447123,0.0195,2.78,0.16,0.72,0.75
2086,"2.00",2.74710775436023,0.0100585934852181,2.54447473359634,0.0288116171206232,0.138403459681566,0.279373844304265,0.0196212271531447,0.449130164249079,0.019,2.76,0.11,0.73,0.75
2086,"3.00",2.6474370552925,0.0106641406512033,2.47876015050308,0.0358030862311228,0.155671542162257,0.269013587661902,0.0237862572427133,0.458086274164446,0.0207,2.69,0.11,0.73,0.75
2088,"1.00",2.65426559942855,0.00508160262482422,2.03824895311007,0.0147010163666221,0.209127298876252,0.222092604552016,0.0108902576334423,0.536399953827531,0.0075,2.45,0.15,0.76,0.79
2088,"2.00",2.07776996204815,0.00802984012540169,1.79240824646145,0.0161177199505681,0.201512863023355,0.225111907894092,0.0126721853063412,0.448831297125905,0.0129,2.06,0.2,0.67,0.71
2088,"3.00",2.78752653923272,0.00837313951562964,2.36290408612693,0.0164749918266251,0.198897240633889,0.252878337407055,0.0116346080841095,0.49556261565629,0.0191,2.77,0.14,0.75,0.78
2090,"1.00",2.97922256503253,0.0190698746523917,2.90925440745606,0.0124341475237033,0.155729612636005,0.2958830404532,0.0101453118443211,0.467441526173923,0.0386,2.98,0.17,0.76,0.79
2090,"2.00",2.97008492887249,0.00856206988209806,2.75553419668897,0.0203638228420143,0.211868434242327,0.266285991066259,0.0157762053901895,0.518398152223919,0.0187,2.96,0.18,0.79,0.81
2090,"3.00",3.20410044286984,0.0205810299518135,3.1282103902964,0.0120799297878291,0.176095879320391,0.310355324758376,0.0095400379685742,0.439692715247433,0.0467,3.26,0.17,0.75,0.78
2091,"1.00",2.57673951042553,0.00934295789825921,2.28162050552354,0.0146021285118086,0.225462853139903,0.226381950189453,0.0107434878620279,0.558699094058083,0.0194,2.62,0.19,0.79,0.81
2091,"2.00",2.33767617958396,0.00912741187181615,2.11116222119819,0.0181888736709316,0.172407389258703,0.225283499318648,0.0141849483631476,0.554596165497348,0.0149,2.35,0.14,0.78,0.8
2091,"3.00",2.77446302511584,0.00606126491550215,2.36020968352797,0.0269639351614923,0.27458102893676,0.227448664734093,0.0194374033098974,0.553238771363762,0.0117,2.67,0.21,0.79,0.82
2092,"1.00",3.090580329003,0.0146922832814332,2.94856042083234,0.0141690666469793,0.169935351810852,0.300188396590496,0.0103138143457297,0.433970348699065,0.0329,3.13,0.17,0.73,0.76
2092,"2.00",3.51665959315168,0.00629947043084941,3.2042488676728,0.0174580242041616,0.220992388372825,0.302603723107041,0.0136655569883473,0.461650072516456,0.017,3.41,0.2,0.77,0.8
2092,"3.00",2.83179192192494,0.00999614322941799,2.66131166454969,0.0251140099019902,0.238206510941003,0.255016301353558,0.019556961351472,0.515557934248588,0.0225,2.88,0.21,0.77,0.81
2093,"1.00",2.23644511617808,0.010633736206011,2.00540087830035,0.014412360637714,0.238047575787343,0.223902690743767,0.0119457494157939,0.524020904836046,0.0192,2.28,0.21,0.75,0.78
2093,"2.00",1.92499155727532,0.00963693954118341,1.78016695473716,0.0182850928803105,0.159641340104627,0.219516895019064,0.0137332750547979,0.498463601421217,0.0132,1.94,0.14,0.72,0.74
2093,"3.00",2.17298790857258,0.00966950037569973,1.97604741486854,0.0178661967284132,0.190441969493372,0.224064932606081,0.0149474089445336,0.530204531061554,0.0159,2.19,0.17,0.76,0.78
2094,"1.00",2.97914854819533,0.00790204956129837,2.77946081383889,0.0186419946740949,0.230225044237891,0.27359894658327,0.014280663999482,0.485497575346421,0.0199,3,0.23,0.76,0.79
2094,"2.00",2.90640505313979,0.0170434054743538,2.74959169024334,0.0137258040411211,0.296976396882795,0.271173802826936,0.0112108847859261,0.460119774945156,0.0384,3.02,0.3,0.73,0.78
2094,"3.00",2.17653287137123,0.0238804247700611,2.11012652045104,0.0148634486562865,0.186927712696087,0.245097794049393,0.0115462755739133,0.451908904362034,0.0366,2.27,0.2,0.7,0.73
